option,maximum mark after weighting,combination of components,a*,a,b,c,d,e,year,month
AY,200,"12, 22",152,138,124,110,96,83,2022,mj
CY,200,"22, 32",149,136,123,111,99,87,2022,mj
AY,200,"12, 22",148,134,120,106,92,79,2022,on
AZ,200,"13, 23",148,134,120,106,92,79,2022,on
BY,200,"12, 32",143,128,113,100,88,76,2022,on
CY,200,"22, 32",149,136,123,111,99,87,2022,on
CZ,200,"23, 33",149,136,123,111,99,87,2022,on
