option,maximum mark after weighting,combination of components,a*,a,b,c,d,e,year,month
A,200,"01, 02, 03, 04",167,150,133,118,103,89,2023,mj
A,200,"01, 02, 03, 04",164,147,130,115,100,86,2025,mj
A,200,"01, 02, 03, 04",164,147,130,115,100,86,2024,mj
A,200,"01, 02, 03, 04",158,141,124,109,94,79,2022,mj
