option,maximum mark after weighting,combination of components,a*,a,b,c,d,e,year,month
A,80.0,1,64,57,50,43,36,30,2025,mj
A,80.0,1,64,57,50,43,36,30,2024,on
A,80.0,1,64,57,50,43,36,30,2024,fm
A,80.0,1,64,57,50,43,36,30,2024,mj
A,80.0,1,62,55,48,41,34,28,2022,mj
P1,25.0,50,20,17,14,11,8,5,2022,mj
A,80.0,1,64,57,50,43,36,30,2025,on
A,80.0,1,64,57,50,43,36,30,2025,fm
A,80.0,1,62,55,48,41,34,28,2022,on
A,,1,60,53,46,39,32,26,2022,fm
A,80.0,1,62,55,48,41,34,28,2023,fm
